"id","date","temp","dew_pt","hum","wind_spd","wind_gust","dir","vis","pressure","wind_chill","heat_index","precip","cond","fog","rain","snow","hail","thunder","tornado"
"545",2016-07-08 10:30:00,15,13,88,11.1,NA,"SW",10,1019,NA,NA,NA,"Light Rain Showers",0,1,0,0,0,0
"546",2016-07-08 11:00:00,15,12,84,16.7,NA,"SSE",NA,1020,NA,NA,NA,"",0,0,0,0,0,0
"547",2016-07-08 11:00:00,15,13,88,16.7,NA,"SSE",10,1019,NA,NA,NA,"Light Rain Showers",0,1,0,0,0,0
"548",2016-07-08 11:30:00,15,13,88,14.8,NA,"ESE",10,1019,NA,NA,NA,"Light Rain Showers",0,1,0,0,0,0
"549",2016-07-08 12:00:00,15,13,82,14.8,NA,"ESE",15,1019,NA,NA,NA,"Light Rain Showers",0,1,0,0,0,0
"550",2016-07-08 12:00:00,15,13,88,14.8,NA,"ESE",10,1018,NA,NA,NA,"Light Rain Showers",0,1,0,0,0,0
"551",2016-07-08 12:30:00,14,11,82,16.7,NA,"East",10,1018,NA,NA,NA,"Light Rain Showers",0,1,0,0,0,0
"552",2016-07-08 13:00:00,14,13,87,22.2,NA,"ESE",NA,1018,NA,NA,NA,"",0,0,0,0,0,0
"553",2016-07-08 13:00:00,14,13,94,22.2,NA,"ESE",10,1018,NA,NA,NA,"Light Rain",0,1,0,0,0,0
"554",2016-07-08 13:30:00,15,13,88,13,NA,"South",10,1017,NA,NA,NA,"Light Drizzle",0,0,0,0,0,0
"555",2016-07-08 14:00:00,15,13,78,20.4,NA,"SE",NA,1018,NA,NA,NA,"",0,0,0,0,0,0
"556",2016-07-08 14:00:00,15,13,88,20.4,NA,"SE",10,1017,NA,NA,NA,"Light Rain Showers",0,1,0,0,0,0
"557",2016-07-08 14:30:00,14,13,94,27.8,NA,"South",10,1018,NA,NA,NA,"Light Rain Showers",0,1,0,0,0,0
"558",2016-07-08 15:00:00,14,13,92,14.8,NA,"SSW",8,1018,NA,NA,NA,"Light Rain Showers",0,1,0,0,0,0
"559",2016-07-08 15:00:00,14,13,94,14.8,NA,"SSW",8,1018,NA,NA,NA,"Light Rain Showers",0,1,0,0,0,0
"560",2016-07-08 15:30:00,14,13,94,7.4,NA,"WSW",10,1018,NA,NA,NA,"Light Drizzle",0,0,0,0,0,0
"561",2016-07-08 16:00:00,14,12,84,5.6,NA,"West",NA,1019,NA,NA,NA,"",0,0,0,0,0,0
"562",2016-07-08 16:00:00,15,13,88,5.6,NA,"West",10,1018,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"563",2016-07-08 16:30:00,15,13,88,18.5,NA,"SSE",10,1018,NA,NA,NA,"Light Drizzle",0,0,0,0,0,0
"564",2016-07-08 16:53:00,14,13,94,20.4,NA,"SSE",5,1018,NA,NA,NA,"Light Rain Showers",0,1,0,0,0,0
"565",2016-07-08 17:00:00,14,13,95,16.7,NA,"SE",NA,1019,NA,NA,NA,"",0,0,0,0,0,0
"566",2016-07-08 17:00:00,14,13,94,16.7,NA,"SE",5,1019,NA,NA,NA,"Light Rain Showers",0,1,0,0,0,0
"567",2016-07-08 17:30:00,13,13,100,18.5,NA,"SSW",4,1019,NA,NA,NA,"Heavy Rain Showers",0,1,0,0,0,0
"568",2016-07-08 18:00:00,13,12,91,18.5,NA,"East",1.4,1020,NA,NA,NA,"Heavy Rain Showers",0,1,0,0,0,0
"569",2016-07-08 18:00:00,13,12,94,18.5,NA,"East",1.4,1019,NA,NA,NA,"Heavy Rain Showers",0,1,0,0,0,0
"570",2016-07-08 18:30:00,13,13,100,16.7,NA,"West",8,1020,NA,NA,NA,"Light Rain Showers",0,1,0,0,0,0
"571",2016-07-08 19:00:00,14,13,94,13,NA,"West",NA,1020,NA,NA,NA,"",0,0,0,0,0,0
"572",2016-07-08 19:00:00,14,13,94,13,NA,"West",10,1019,NA,NA,NA,"Light Drizzle",0,0,0,0,0,0
"573",2016-07-08 19:30:00,14,12,88,9.3,NA,"NW",10,1020,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"574",2016-07-08 20:00:00,13,12,93,7.4,NA,"West",NA,1020,NA,NA,NA,"",0,0,0,0,0,0
"575",2016-07-08 20:00:00,13,13,100,7.4,NA,"West",10,1020,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"576",2016-07-08 20:30:00,14,12,88,7.4,NA,"West",10,1020,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"577",2016-07-08 21:00:00,13,12,90,9.3,NA,"SW",25,1020,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"578",2016-07-08 21:00:00,13,12,94,9.3,NA,"SW",10,1020,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"579",2016-07-08 21:30:00,13,11,88,18.5,NA,"South",10,1020,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"580",2016-07-08 22:00:00,13,11,88,20.4,NA,"South",NA,1021,NA,NA,NA,"",0,0,0,0,0,0
"581",2016-07-08 22:00:00,13,11,88,20.4,NA,"South",10,1020,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"582",2016-07-08 22:30:00,12,11,94,16.7,NA,"South",10,1020,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"583",2016-07-08 23:00:00,12,11,89,9.3,NA,"WSW",NA,1021,NA,NA,NA,"",0,0,0,0,0,0
"584",2016-07-08 23:00:00,12,11,94,9.3,NA,"WSW",10,1020,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"585",2016-07-08 23:30:00,12,11,94,5.6,NA,"WNW",10,1020,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"586",2016-07-09 00:00:00,11,10,90,13,NA,"WNW",25,1021,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"587",2016-07-09 00:00:00,11,10,94,13,NA,"WNW",10,1021,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"588",2016-07-09 00:30:00,11,10,94,13,NA,"West",10,1020,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"589",2016-07-09 01:00:00,11,10,92,9.3,NA,"West",NA,1021,NA,NA,NA,"",0,0,0,0,0,0
"590",2016-07-09 01:00:00,11,10,94,9.3,NA,"West",10,1020,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"591",2016-07-09 01:30:00,11,9,88,9.3,NA,"WNW",10,1020,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"592",2016-07-09 02:00:00,11,9,90,11.1,NA,"West",NA,1021,NA,NA,NA,"",0,0,0,0,0,0
"593",2016-07-09 02:00:00,11,9,88,11.1,NA,"West",10,1020,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"594",2016-07-09 02:30:00,11,9,88,7.4,NA,"NNW",10,1020,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"595",2016-07-09 03:00:00,10,9,89,11.1,NA,"West",25,1021,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"596",2016-07-09 03:00:00,10,9,94,11.1,NA,"West",10,1020,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"597",2016-07-09 03:30:00,10,9,94,11.1,NA,"NW",10,1020,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"598",2016-07-09 04:00:00,9,8,89,13,NA,"NNW",NA,1021,NA,NA,NA,"",0,0,0,0,0,0
"599",2016-07-09 04:00:00,9,8,93,13,NA,"NNW",10,1020,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"600",2016-07-09 04:30:00,9,8,93,13,NA,"NW",10,1021,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"601",2016-07-09 05:00:00,9,8,86,11.1,NA,"NW",NA,1021,NA,NA,NA,"",0,0,0,0,0,0
"602",2016-07-09 05:00:00,9,8,93,11.1,NA,"NW",10,1021,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"603",2016-07-09 05:30:00,9,8,93,11.1,NA,"NNW",10,1021,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"604",2016-07-09 06:00:00,9,8,85,7.4,NA,"NW",25,1022,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"605",2016-07-09 06:00:00,9,8,93,7.4,NA,"NW",10,1021,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"606",2016-07-09 06:30:00,10,8,87,13,NA,"West",10,1021,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"607",2016-07-09 07:00:00,10,8,81,7.4,NA,"NW",NA,1022,NA,NA,NA,"",0,0,0,0,0,0
"608",2016-07-09 07:00:00,10,8,87,7.4,NA,"NW",10,1022,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"609",2016-07-09 07:30:00,10,8,87,9.3,NA,"NW",10,1022,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"610",2016-07-09 08:00:00,10,8,82,9.3,NA,"NW",NA,1023,NA,NA,NA,"",0,0,0,0,0,0
"611",2016-07-09 08:00:00,10,8,87,9.3,NA,"NW",10,1022,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"612",2016-07-09 09:00:00,12,9,77,13,NA,"WSW",25,1023,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"613",2016-07-09 09:00:00,12,9,82,13,NA,"WSW",10,1023,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"614",2016-07-09 09:30:00,13,9,77,13,NA,"WSW",10,1023,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"615",2016-07-09 10:00:00,14,10,69,18.5,NA,"WSW",NA,1024,NA,NA,NA,"",0,0,0,0,0,0
"616",2016-07-09 10:00:00,14,10,77,18.5,NA,"WSW",10,1023,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"617",2016-07-09 10:30:00,15,10,72,18.5,NA,"WSW",10,1023,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"618",2016-07-09 11:00:00,15,11,66,13,NA,"West",NA,1023,NA,NA,NA,"",0,0,0,0,0,0
"619",2016-07-09 11:00:00,15,11,77,13,NA,"West",10,1023,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"620",2016-07-09 11:30:00,16,11,72,13,NA,"SSW",10,1022,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"621",2016-07-09 12:00:00,16,11,64,16.7,NA,"SW",30,1022,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"622",2016-07-09 12:00:00,16,11,72,16.7,NA,"SW",10,1022,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"623",2016-07-09 12:30:00,16,11,72,20.4,NA,"South",10,1021,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"624",2016-07-09 13:00:00,16,12,70,16.7,NA,"SSW",NA,1022,NA,NA,NA,"",0,0,0,0,0,0
"625",2016-07-09 13:00:00,16,12,77,16.7,NA,"SSW",10,1021,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"626",2016-07-09 13:30:00,16,11,72,14.8,NA,"SSW",10,1021,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"627",2016-07-09 14:00:00,15,12,70,13,NA,"SSW",NA,1022,NA,NA,NA,"",0,0,0,0,0,0
"628",2016-07-09 14:30:00,15,12,82,16.7,NA,"SSW",10,1022,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"629",2016-07-09 15:00:00,16,11,66,14.8,NA,"South",30,1022,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"630",2016-07-09 15:00:00,16,11,72,14.8,NA,"South",10,1022,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"631",2016-07-09 15:30:00,16,12,77,14.8,NA,"South",10,1022,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"632",2016-07-09 16:00:00,16,11,69,16.7,NA,"South",NA,1022,NA,NA,NA,"",0,0,0,0,0,0
"633",2016-07-09 16:00:00,16,11,72,16.7,NA,"South",10,1022,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"634",2016-07-09 16:30:00,15,12,82,16.7,NA,"South",10,1022,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"635",2016-07-09 17:00:00,15,9,56,20.4,NA,"South",NA,1023,NA,NA,NA,"",0,0,0,0,0,0
"636",2016-07-09 17:00:00,15,9,67,20.4,NA,"South",10,1022,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"637",2016-07-09 17:30:00,15,11,77,16.7,NA,"SW",10,1023,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"638",2016-07-09 18:00:00,14,11,76,20.4,NA,"SSW",25,1023,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"639",2016-07-09 18:00:00,14,11,82,20.4,NA,"SSW",10,1023,NA,NA,NA,"Light Rain Showers",0,1,0,0,0,0
"640",2016-07-09 18:30:00,14,10,77,16.7,NA,"WSW",10,1023,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"641",2016-07-09 19:00:00,13,12,91,27.8,NA,"South",NA,1024,NA,NA,NA,"",0,0,0,0,0,0
"642",2016-07-09 19:00:00,13,12,94,27.8,NA,"South",9,1023,NA,NA,NA,"Light Rain Showers",0,1,0,0,0,0
"643",2016-07-09 19:30:00,14,12,88,16.7,NA,"South",10,1024,NA,NA,NA,"Light Rain Showers",0,1,0,0,0,0
"644",2016-07-09 20:00:00,13,12,87,13,NA,"West",NA,1024,NA,NA,NA,"",0,0,0,0,0,0
"645",2016-07-09 20:00:00,13,12,94,13,NA,"West",10,1024,NA,NA,NA,"Light Rain Showers",0,1,0,0,0,0
"646",2016-07-09 20:30:00,13,11,88,14.8,NA,"WSW",10,1024,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"647",2016-07-09 21:00:00,13,11,88,18.5,NA,"South",25,1024,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"648",2016-07-09 21:00:00,13,11,88,18.5,NA,"South",10,1024,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"649",2016-07-09 21:30:00,13,11,88,18.5,NA,"SW",10,1024,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"650",2016-07-09 22:00:00,13,12,87,18.5,NA,"SW",NA,1024,NA,NA,NA,"",0,0,0,0,0,0
"651",2016-07-09 22:00:00,13,12,94,18.5,NA,"SW",10,1024,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"652",2016-07-09 22:30:00,13,11,88,14.8,NA,"WSW",10,1024,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"653",2016-07-09 23:00:00,13,11,84,11.1,NA,"SW",NA,1024,NA,NA,NA,"",0,0,0,0,0,0
"654",2016-07-09 23:00:00,13,11,88,11.1,NA,"SW",10,1024,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"655",2016-07-09 23:30:00,14,11,82,11.1,NA,"WSW",10,1024,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"656",2016-07-10 00:00:00,13,11,83,9.3,NA,"SW",25,1024,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"657",2016-07-10 00:00:00,13,11,88,9.3,NA,"SW",10,1024,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"658",2016-07-10 00:30:00,13,11,88,9.3,NA,"NNW",9,1024,NA,NA,NA,"Rain Showers",0,1,0,0,0,0
"659",2016-07-10 01:00:00,13,11,88,9.3,NA,"WNW",NA,1024,NA,NA,NA,"",0,0,0,0,0,0
"660",2016-07-10 01:00:00,13,11,88,9.3,NA,"WNW",9,1024,NA,NA,NA,"Light Rain Showers",0,1,0,0,0,0
"661",2016-07-10 01:30:00,12,12,100,16.7,NA,"WNW",10,1024,NA,NA,NA,"Light Rain Showers",0,1,0,0,0,0
"662",2016-07-10 02:00:00,12,11,93,9.3,NA,"ENE",NA,1024,NA,NA,NA,"",0,0,0,0,0,0
"663",2016-07-10 02:00:00,12,11,94,9.3,NA,"ENE",6,1024,NA,NA,NA,"Rain Showers",0,1,0,0,0,0
"664",2016-07-10 02:30:00,12,12,100,11.1,NA,"NNW",10,1023,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"665",2016-07-10 03:00:00,12,11,91,13,NA,"NW",18,1023,NA,NA,NA,"Light Drizzle",0,1,0,0,0,0
"666",2016-07-10 03:00:00,12,11,94,13,NA,"NW",10,1023,NA,NA,NA,"Light Drizzle",0,0,0,0,0,0
"667",2016-07-10 03:30:00,12,11,94,14.8,NA,"WNW",10,1023,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"668",2016-07-10 04:00:00,12,11,94,14.8,NA,"NW",NA,1023,NA,NA,NA,"",0,0,0,0,0,0
"669",2016-07-10 04:00:00,12,11,94,14.8,NA,"NW",8,1023,NA,NA,NA,"Light Drizzle",0,0,0,0,0,0
"670",2016-07-10 04:30:00,12,11,94,14.8,NA,"NW",10,1023,NA,NA,NA,"Light Drizzle",0,0,0,0,0,0
"671",2016-07-10 05:00:00,12,10,89,16.7,NA,"NW",NA,1024,NA,NA,NA,"",0,0,0,0,0,0
"672",2016-07-10 05:00:00,12,10,88,16.7,NA,"NW",10,1023,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"673",2016-07-10 05:30:00,11,11,100,16.7,NA,"NW",10,1023,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"674",2016-07-10 06:00:00,11,10,93,20.4,NA,"WNW",15,1024,NA,NA,NA,"Light Drizzle",0,1,0,0,0,0
"675",2016-07-10 06:00:00,11,10,94,20.4,NA,"WNW",10,1023,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"676",2016-07-10 06:30:00,11,10,94,14.8,NA,"West",10,1024,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"677",2016-07-10 07:00:00,11,10,92,14.8,NA,"NW",NA,1024,NA,NA,NA,"",0,0,0,0,0,0
"678",2016-07-10 07:00:00,11,10,94,14.8,NA,"NW",10,1024,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"679",2016-07-10 07:30:00,11,10,94,14.8,NA,"West",10,1024,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"680",2016-07-10 08:00:00,12,10,88,9.3,NA,"WNW",NA,1025,NA,NA,NA,"",0,0,0,0,0,0
"681",2016-07-10 08:00:00,12,10,88,9.3,NA,"WNW",10,1024,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"682",2016-07-10 08:30:00,13,11,88,11.1,NA,"NNW",10,1025,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"683",2016-07-10 09:00:00,14,11,75,13,NA,"WNW",18,1025,NA,NA,NA,"Haze",0,0,0,0,0,0
"684",2016-07-10 09:00:00,14,11,82,13,NA,"WNW",10,1025,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"685",2016-07-10 09:30:00,15,11,77,13,NA,"WNW",10,1025,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"686",2016-07-10 10:00:00,15,11,69,9.3,NA,"WNW",NA,1025,NA,NA,NA,"",0,0,0,0,0,0
"687",2016-07-10 10:00:00,15,11,77,9.3,NA,"WNW",10,1025,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"688",2016-07-10 10:30:00,16,11,72,9.3,NA,"WNW",10,1025,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"689",2016-07-10 11:00:00,16,11,66,9.3,NA,"West",NA,1025,NA,NA,NA,"",0,0,0,0,0,0
"690",2016-07-10 11:00:00,16,11,72,9.3,NA,"West",10,1024,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"691",2016-07-10 11:30:00,16,12,77,7.4,NA,"East",10,1024,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"692",2016-07-10 12:00:00,16,11,63,9.3,NA,"SSE",30,1023,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"693",2016-07-10 12:00:00,16,11,72,9.3,NA,"SSE",10,1023,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"694",2016-07-10 12:30:00,16,12,77,9.3,NA,"South",10,1022,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"695",2016-07-10 13:00:00,16,12,76,9.3,NA,"South",NA,1022,NA,NA,NA,"",0,0,0,0,0,0
"696",2016-07-10 13:00:00,16,13,82,9.3,NA,"South",10,1022,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"697",2016-07-10 13:30:00,16,12,77,11.1,NA,"South",10,1021,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"698",2016-07-10 14:00:00,17,11,60,9.3,NA,"South",NA,1021,NA,NA,NA,"",0,0,0,0,0,0
"699",2016-07-10 14:00:00,17,11,68,9.3,NA,"South",10,1021,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"700",2016-07-10 14:30:00,18,9,56,16.7,NA,"NNE",10,1021,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"701",2016-07-10 15:00:00,18,9,43,14.8,NA,"NE",30,1021,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"702",2016-07-10 15:00:00,18,9,56,14.8,NA,"NE",10,1021,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"703",2016-07-10 15:30:00,18,10,59,20.4,NA,"ENE",10,1020,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"704",2016-07-10 16:00:00,18,10,51,20.4,NA,"ENE",NA,1020,NA,NA,NA,"",0,0,0,0,0,0
"705",2016-07-10 16:00:00,18,10,59,20.4,NA,"ENE",10,1020,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"706",2016-07-10 16:30:00,16,11,72,16.7,NA,"ENE",10,1020,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"707",2016-07-10 17:00:00,16,11,65,14.8,NA,"NE",NA,1020,NA,NA,NA,"",0,0,0,0,0,0
"708",2016-07-10 17:00:00,16,11,72,14.8,NA,"NE",10,1020,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"709",2016-07-10 17:30:00,16,11,72,13,NA,"NE",10,1020,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"710",2016-07-10 18:00:00,16,12,64,13,NA,"NNE",30,1020,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"711",2016-07-10 18:00:00,16,12,77,13,NA,"NNE",10,1020,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"712",2016-07-10 18:30:00,17,12,72,13,NA,"North",10,1020,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"713",2016-07-10 19:00:00,17,11,60,11.1,NA,"NNE",NA,1021,NA,NA,NA,"",0,0,0,0,0,0
"714",2016-07-10 19:00:00,17,11,68,11.1,NA,"NNE",10,1020,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"715",2016-07-10 19:30:00,17,12,72,13,NA,"North",10,1021,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"716",2016-07-10 20:00:00,16,12,69,14.8,NA,"North",NA,1021,NA,NA,NA,"",0,0,0,0,0,0
"717",2016-07-10 20:00:00,16,12,77,14.8,NA,"North",10,1020,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"718",2016-07-10 20:30:00,16,11,72,11.1,NA,"NNE",NA,1020,NA,NA,NA,"Clear",0,0,0,0,0,0
"719",2016-07-10 21:00:00,16,11,65,20.4,NA,"NNE",30,1020,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"720",2016-07-10 21:00:00,16,11,72,20.4,NA,"NNE",NA,1020,NA,NA,NA,"Clear",0,0,0,0,0,0
"721",2016-07-10 21:30:00,17,11,68,22.2,NA,"NNE",NA,1019,NA,NA,NA,"Clear",0,0,0,0,0,0
"722",2016-07-10 22:00:00,16,11,61,20.4,NA,"NNE",NA,1019,NA,NA,NA,"",0,0,0,0,0,0
"723",2016-07-10 22:00:00,17,11,68,20.4,NA,"NNE",NA,1019,NA,NA,NA,"Clear",0,0,0,0,0,0
"724",2016-07-10 22:30:00,16,11,72,18.5,NA,"North",NA,1019,NA,NA,NA,"Clear",0,0,0,0,0,0
"725",2016-07-10 23:00:00,15,11,71,16.7,NA,"North",NA,1019,NA,NA,NA,"",0,0,0,0,0,0
"726",2016-07-10 23:00:00,15,11,77,16.7,NA,"North",NA,1019,NA,NA,NA,"Clear",0,0,0,0,0,0
"727",2016-07-10 23:30:00,15,12,82,9.3,NA,"North",NA,1018,NA,NA,NA,"Clear",0,0,0,0,0,0
"728",2016-07-11 00:00:00,15,12,78,13,NA,"NNW",30,1018,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"729",2016-07-11 00:00:00,15,12,82,13,NA,"NNW",NA,1018,NA,NA,NA,"Clear",0,0,0,0,0,0
"730",2016-07-11 00:30:00,14,12,88,11.1,NA,"NW",NA,1018,NA,NA,NA,"Clear",0,0,0,0,0,0
"731",2016-07-11 01:00:00,14,12,81,13,NA,"NW",NA,1018,NA,NA,NA,"",0,0,0,0,0,0
"732",2016-07-11 01:00:00,14,12,88,13,NA,"NW",NA,1017,NA,NA,NA,"Clear",0,0,0,0,0,0
"733",2016-07-11 01:30:00,14,11,82,9.3,NA,"NW",NA,1017,NA,NA,NA,"Clear",0,0,0,0,0,0
"734",2016-07-11 02:00:00,13,11,84,9.3,NA,"NNW",NA,1017,NA,NA,NA,"",0,0,0,0,0,0
"735",2016-07-11 02:00:00,13,11,88,9.3,NA,"NNW",NA,1016,NA,NA,NA,"Clear",0,0,0,0,0,0
"736",2016-07-11 02:30:00,14,11,82,11.1,NA,"North",NA,1016,NA,NA,NA,"Clear",0,0,0,0,0,0
"737",2016-07-11 03:00:00,13,11,83,11.1,NA,"NNE",20,1015,NA,NA,NA,"Light Rain Showers",0,1,0,0,0,0
"738",2016-07-11 03:00:00,13,11,88,11.1,NA,"NNE",10,1015,NA,NA,NA,"Light Rain Showers",0,1,0,0,0,0
"739",2016-07-11 03:30:00,14,11,82,9.3,NA,"North",10,1015,NA,NA,NA,"Unknown",0,0,0,0,0,0
"740",2016-07-11 04:00:00,14,11,79,14.8,NA,"NNW",NA,1015,NA,NA,NA,"",0,0,0,0,0,0
"741",2016-07-11 04:00:00,14,11,82,14.8,NA,"NNW",NA,1015,NA,NA,NA,"Clear",0,0,0,0,0,0
"742",2016-07-11 04:30:00,14,11,82,11.1,NA,"North",10,1014,NA,NA,NA,"Unknown",0,0,0,0,0,0
"743",2016-07-11 05:00:00,14,11,77,9.3,NA,"North",NA,1014,NA,NA,NA,"",0,0,0,0,0,0
"744",2016-07-11 05:00:00,14,11,82,9.3,NA,"North",NA,1014,NA,NA,NA,"Clear",0,0,0,0,0,0
"745",2016-07-11 05:30:00,14,11,82,9.3,NA,"North",NA,1014,NA,NA,NA,"Clear",0,0,0,0,0,0
"746",2016-07-11 06:00:00,14,11,75,14.8,NA,"North",25,1015,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"747",2016-07-11 06:00:00,14,11,82,14.8,NA,"North",NA,1014,NA,NA,NA,"Clear",0,0,0,0,0,0
"748",2016-07-11 06:30:00,14,11,82,20.4,NA,"North",NA,1015,NA,NA,NA,"Clear",0,0,0,0,0,0
"749",2016-07-11 07:00:00,15,10,63,24.1,NA,"North",NA,1014,NA,NA,NA,"",0,0,0,0,0,0
"750",2016-07-11 07:00:00,15,10,72,24.1,NA,"North",NA,1014,NA,NA,NA,"Clear",0,0,0,0,0,0
"751",2016-07-11 07:30:00,16,9,63,25.9,NA,"NNE",NA,1014,NA,NA,NA,"Clear",0,0,0,0,0,0
"752",2016-07-11 08:00:00,16,9,52,24.1,NA,"North",NA,1014,NA,NA,NA,"",0,0,0,0,0,0
