"Col0","IsSuccess","Data.AssetNo","Data.lat","Data.lng","Data.Status","Data.WebID","Message"
968,"TRUE","LE25905",-33.8977983,151.1740367,"working",124671,""
969,"TRUE","LE25906",-33.8980805,151.1741674,"working",124680,""
970,"TRUE","LE25924",-33.8983915,151.1733548,"working",124685,""
971,"TRUE","LE25926",-33.8985033,151.1723925,"working",124692,""
972,"TRUE","LE26000",-33.9013811,151.1731869,"working",124701,""
973,"TRUE","LE35329",-33.8928074,151.1829125,"working",127530,""
974,"TRUE","LE35327",-33.8929522,151.1823869,"working",127539,""
975,"TRUE","LE35324",-33.8930898,151.1827442,"working",127545,""
976,"TRUE","LE35321",-33.8935118,151.1830675,"working",127553,""
977,"TRUE","LE35330",-33.8926563,151.1825635,"working",127566,""
978,"TRUE","LE35328",-33.8928803,151.1826455,"working",127573,""
979,"TRUE","LE35314",-33.8930136,151.1821667,"working",127580,""
980,"TRUE","LE35326",-33.8932354,151.1823516,"working",127595,""
981,"TRUE","LE35322",-33.8933277,151.1829938,"working",127602,""
982,"TRUE","LE92390",-33.8927313,151.183142,"working",127606,""
983,"TRUE","LE19274",-33.8992914,151.1843554,"working",129264,""
984,"TRUE","LE19272",-33.8995381,151.184487,"working",129269,""
985,"TRUE","LE34963",-33.8998939,151.1848097,"working",129280,""
986,"TRUE","LE34869",-33.9000136,151.1848295,"working",129284,""
987,"TRUE","LE34870",-33.900258,151.1847693,"working",129291,""
988,"TRUE","LE34904",-33.9009261,151.1839285,"working",129299,""
989,"TRUE","LE34903",-33.9009823,151.1842966,"working",129305,""
990,"TRUE","LE34871",-33.900269,151.1846665,"working",129321,""
991,"TRUE","LE34416",-33.899081,151.1825389,"working",129327,""
992,"TRUE","LE19297",-33.8991435,151.1835906,"working",129331,""
993,"TRUE","LE17104",-33.8912804,151.176079,"working",131857,""
994,"TRUE","LE07624",-33.8913739,151.1757615,"working",131862,""
995,"TRUE","LE17280",-33.8912973,151.177066,"working",131892,""
996,"TRUE","LE36284",-33.8929386,151.1833755,"working",133542,""
997,"TRUE","LE36281",-33.8922955,151.1831098,"working",133561,""
998,"TRUE","LE36282",-33.8925084,151.1831937,"working",133564,""
999,"TRUE","LE36285",-33.8931035,151.1834424,"working",133567,""
1000,"TRUE","LE35369",-33.893347,151.1835784,"working",133573,""
1001,"TRUE","LE34528",-33.8949843,151.1865659,"working",133666,""
1002,"TRUE","LE34531",-33.8951734,151.1859403,"working",133683,""
1003,"TRUE","LE34520",-33.8951869,151.18552,"working",133690,""
1004,"TRUE","LE34532",-33.8952332,151.1857417,"working",133699,""
1005,"TRUE","LE34534",-33.8953629,151.185319,"working",133717,""
1006,"TRUE","LE34542",-33.8958072,151.1858564,"working",133746,""
1007,"TRUE","LE34539",-33.8960266,151.1860869,"working",133756,""
1008,"TRUE","LE34570",-33.8964819,151.1861526,"working",133778,""
1009,"TRUE","LE34525",-33.8947729,151.1872677,"working",133785,""
1010,"TRUE","LE34564",-33.8950821,151.1874034,"working",133791,""
1011,"TRUE","LE34554",-33.8951241,151.1866271,"working",133797,""
1012,"TRUE","LE34556",-33.895139,151.1870872,"working",133804,""
1013,"TRUE","LE34563",-33.895185,151.1875887,"working",133812,""
1014,"TRUE","LE34562",-33.8952223,151.1874653,"working",133828,""
1015,"TRUE","LE34553",-33.8952688,151.1866814,"working",133834,""
1016,"TRUE","LE34552",-33.8953294,151.1865462,"working",133842,""
1017,"TRUE","LE34544",-33.8954029,151.1862156,"working",133848,""
1018,"TRUE","LE34561",-33.8954385,151.1875608,"working",133857,""
1019,"TRUE","LE34550",-33.8955826,151.1866904,"working",133867,""
1020,"TRUE","LE34560",-33.8956376,151.1876478,"working",133875,""
1021,"TRUE","LE34549",-33.8956537,151.1868601,"working",133882,""
1022,"TRUE","LE34559",-33.8957405,151.187355,"working",133890,""
1023,"TRUE","LE34558",-33.8958239,151.1871175,"working",133896,""
1024,"TRUE","LE34547",-33.8959404,151.1867859,"working",133908,""
1025,"TRUE","LE34546",-33.8960467,151.1864836,"working",133917,""
1026,"TRUE","LE36271",-33.8956824,151.1878049,"working",133924,""
1027,"TRUE","LE36272",-33.8958784,151.1878902,"working",133931,""
1028,"TRUE","LE35391",-33.893233,151.185945,"working",133936,""
1029,"TRUE","LE35390",-33.8935307,151.186074,"working",133943,""
1030,"TRUE","LE35389",-33.8937479,151.1861682,"working",133948,""
1031,"TRUE","LE18856",-33.8934455,151.1885917,"working",135746,""
1032,"TRUE","LE35221",-33.8939563,151.186259,"working",135752,""
1033,"TRUE","LE35222",-33.8941677,151.1863491,"working",135758,""
1034,"TRUE","LE35224",-33.8944823,151.1864858,"working",135765,""
1035,"TRUE","LE34523",-33.8945939,151.1874715,"working",135774,""
1036,"TRUE","LE35225",-33.8948445,151.1866436,"working",135788,""
1037,"TRUE","LE34526",-33.894892,151.1868723,"working",135794,""
1038,"TRUE","LE36261",-33.8943291,151.1883266,"working",135825,""
1039,"TRUE","LE36260",-33.8944036,151.1880757,"working",135834,""
1040,"TRUE","LE36270",-33.8945906,151.1878715,"working",135841,""
1041,"TRUE","LE35388",-33.8938799,151.1858152,"working",135848,""
1042,"TRUE","LE18857",-33.8933062,151.1885541,"working",135853,""
1043,"TRUE","LE35069",-33.9041389,151.1802456,"working",135885,""
1044,"TRUE","LE35075",-33.9046206,151.180382,"working",135902,""
1045,"TRUE","LE35077",-33.904675,151.1800525,"working",135910,""
1046,"TRUE","LE35072",-33.904926,151.1806446,"working",135919,""
1047,"TRUE","LE19373",-33.9053456,151.180071,"working",135932,""
1048,"TRUE","LE19374",-33.9054004,151.1798865,"working",135946,""
1049,"TRUE","LE30793",-33.9050339,151.1776915,"working",135970,""
1050,"TRUE","LE25815",-33.9067948,151.1754187,"working",135977,""
1051,"TRUE","LE25614",-33.9052879,151.1782148,"working",135982,""
1052,"TRUE","LE25616",-33.9052946,151.1778198,"working",135986,""
1053,"TRUE","LE25607",-33.9055223,151.1794447,"working",135999,""
1054,"TRUE","LE25609",-33.9056207,151.1791141,"working",136011,""
1055,"TRUE","LE25618",-33.9056842,151.1780109,"working",136018,""
1056,"TRUE","LE25610",-33.9057207,151.1787761,"working",136026,""
1057,"TRUE","LE25619",-33.9059221,151.1781274,"working",136038,""
1058,"TRUE","LE25625",-33.906053,151.1777277,"working",136054,""
1059,"TRUE","LE25629",-33.9061777,151.1773411,"working",136059,""
1060,"TRUE","LE25633",-33.9062702,151.1770512,"working",136068,""
1061,"TRUE","LE25628",-33.9063033,151.1773814,"working",136073,""
1062,"TRUE","LE25632",-33.9064368,151.1765314,"working",136076,""
1063,"TRUE","LE25631",-33.9065432,151.1761991,"working",136086,""
1064,"TRUE","LE25627",-33.90663,151.1775181,"working",136093,""
1065,"TRUE","LE25630",-33.9066777,151.1757793,"working",136100,""
1066,"TRUE","LE40069",-33.9065016,151.1763311,"working",136106,""
1067,"TRUE","LE30799",-33.9048452,151.1795424,"working",136116,""
1068,"TRUE","LE30801",-33.9050294,151.1789902,"working",136128,""
1069,"TRUE","LE30804",-33.9051832,151.1785288,"working",136147,""
1070,"TRUE","LE35078",-33.9047679,151.1797743,"working",136156,""
1071,"TRUE","LE25937",-33.8988839,151.1736171,"working",136171,""
1072,"TRUE","LE25936",-33.8991107,151.1736952,"working",136178,""
1073,"TRUE","LE30729",-33.8999107,151.1739661,"working",136210,""
1074,"TRUE","LE30732",-33.8999294,151.1749762,"working",136217,""
1075,"TRUE","LE30728",-33.9000596,151.1743672,"working",136223,""
1076,"TRUE","LE30727",-33.9001387,151.174042,"working",136230,""
1077,"TRUE","LE25131",-33.9005824,151.1741909,"working",136244,""
1078,"TRUE","LE25197",-33.9000559,151.1755523,"working",136250,""
1079,"TRUE","LE25200",-33.9003224,151.1756503,"working",136259,""
1080,"TRUE","LE25404",-33.9005106,151.1756641,"working",136264,""
1081,"TRUE","LE25405",-33.9008652,151.1757981,"working",136272,""
1082,"TRUE","LE07999",-33.899476,151.1753414,"working",136285,""
1083,"TRUE","LE30731",-33.899991,151.1747054,"working",136293,""
1084,"TRUE","LE30726",-33.9005425,151.1752799,"working",136299,""
1085,"TRUE","LE30725",-33.9006239,151.1749192,"working",136300,""
1086,"TRUE","LE30724",-33.9006983,151.174589,"working",136307,""
1087,"TRUE","LE25130",-33.9007767,151.1742559,"working",136317,""
1088,"TRUE","LE30723",-33.9011921,151.1753022,"working",137839,""
1089,"TRUE","LE30721",-33.9013403,151.1747633,"working",137850,""
1090,"TRUE","LE25127",-33.9014215,151.1744679,"working",137857,""
1091,"TRUE","LE25406",-33.9010335,151.1758791,"working",137863,""
1092,"TRUE","LE34104",-33.9061335,151.1884723,"working",138236,""
1093,"TRUE","LE34113",-33.9065708,151.1881363,"working",138248,""
1094,"TRUE","LE20057",-33.9085163,151.172319,"working",139374,""
1095,"TRUE","LE07891",-33.8957729,151.1712131,"working",139418,""
1096,"TRUE","LE07894",-33.8960327,151.1711508,"working",139438,""
1097,"TRUE","LE36249",-33.9041142,151.1858679,"working",139443,""
1098,"TRUE","LE36254",-33.9046739,151.1858026,"working",139456,""
1099,"TRUE","LE18101",-33.8963142,151.1709088,"working",139458,""
1100,"TRUE","LE36246",-33.9039871,151.1851195,"working",139469,""
1101,"TRUE","LE07878",-33.8963909,151.170865,"working",139473,""
1102,"TRUE","LE36248",-33.9040424,151.1855308,"working",139479,""
1103,"TRUE","LE07900",-33.8964934,151.1708907,"working",139480,""
1104,"TRUE","LE36257",-33.9042977,151.184989,"working",139483,""
1105,"TRUE","LE36258",-33.9045668,151.184933,"working",139488,""
1106,"TRUE","LE07898",-33.8966815,151.1711645,"working",139497,""
1107,"TRUE","LE18180",-33.8970029,151.1712951,"working",139504,""
1108,"TRUE","LE18181",-33.8973177,151.171437,"working",139509,""
1109,"TRUE","LE17495",-33.8967368,151.1716149,"working",139514,""
1110,"TRUE","LE17233",-33.8913051,151.1792448,"working",140146,""
1111,"TRUE","LE17231",-33.8916251,151.1793819,"working",140151,""
1112,"TRUE","LE17230",-33.8919666,151.1795284,"working",140159,""
1113,"TRUE","LE35268",-33.8911945,151.179856,"working",140164,""
1114,"TRUE","LE17405",-33.8968659,151.1719719,"working",140623,""
1115,"TRUE","LE17406",-33.8969785,151.171722,"working",140631,""
1116,"TRUE","LE17404",-33.8969903,151.1722521,"working",140636,""
1117,"TRUE","LE17402",-33.8971666,151.1726488,"working",140647,""
1118,"TRUE","LE17401",-33.8974118,151.1729855,"working",140655,""
1119,"TRUE","LE18177",-33.8978078,151.1709202,"working",140704,""
1120,"TRUE","LE18176",-33.8982753,151.1711335,"working",140711,""
1121,"TRUE","LE18109",-33.8985217,151.1712459,"working",140716,""
1122,"TRUE","LE35269",-33.8912286,151.179565,"working",142022,""
1123,"TRUE","LE35266",-33.8914804,151.1799767,"working",142029,""
1124,"TRUE","LE35261",-33.8920356,151.1795575,"working",142034,""
1125,"TRUE","LE17255",-33.8911485,151.1783228,"working",142054,""
1126,"TRUE","LE17253",-33.8912268,151.1785724,"working",142058,""
1127,"TRUE","LE17236",-33.8913138,151.1788661,"working",142069,""
1128,"TRUE","LE17237",-33.8914774,151.1789382,"working",142074,""
1129,"TRUE","LE17238",-33.8917188,151.1790447,"working",142078,""
1130,"TRUE","LE17257",-33.8914317,151.1777916,"working",142088,""
1131,"TRUE","LE17252",-33.891594,151.1784445,"working",142098,""
1132,"TRUE","LE17282",-33.891606,151.1771267,"working",142108,""
1133,"TRUE","LE17260",-33.8917087,151.178109,"working",142115,""
1134,"TRUE","LE17261",-33.8920225,151.1782474,"working",142122,""
1135,"TRUE","LE17262",-33.8923536,151.1783933,"working",142125,""
1136,"TRUE","LE35255",-33.8932937,151.179609,"working",142138,""
1137,"TRUE","LE35253",-33.8934889,151.1801642,"working",142143,""
1138,"TRUE","LE35252",-33.8937174,151.1802597,"working",142148,""
1139,"TRUE","LE17240",-33.8920892,151.1792092,"working",142151,""
1140,"TRUE","LE17242",-33.8924935,151.1792465,"working",142159,""
1141,"TRUE","LE17244",-33.8927629,151.1793644,"working",142166,""
1142,"TRUE","LE17245",-33.8931521,151.1795348,"working",142170,""
1143,"TRUE","LE17246",-33.893388,151.1792918,"working",142177,""
1144,"TRUE","LE17269",-33.8935409,151.1787771,"working",142182,""
1145,"TRUE","LE35257",-33.8929433,151.1799489,"working",142185,""
1146,"TRUE","LE35254",-33.8931825,151.1800261,"working",142191,""
1147,"TRUE","LE25263",-33.9059418,151.1793569,"working",142891,""
1148,"TRUE","LE25210",-33.9083151,151.1778301,"working",142900,""
1149,"TRUE","LE25211",-33.9085374,151.1780298,"working",142908,""
1150,"TRUE","LE25212",-33.908769,151.1782075,"working",142911,""
1151,"TRUE","LE07691",-33.8913887,151.1718322,"working",142921,""
1152,"TRUE","LE07688",-33.8916716,151.1724687,"working",142926,""
1153,"TRUE","LE07687",-33.8918735,151.1724301,"working",142941,""
1154,"TRUE","LE07685",-33.8920949,151.1723884,"working",142949,""
1155,"TRUE","LE25291",-33.9077671,151.1757299,"working",143032,""
1156,"TRUE","LE25311",-33.905265,151.1709687,"working",143039,""
1157,"TRUE","LE26063",-33.9042113,151.1710413,"working",143140,""
1158,"TRUE","LE25103",-33.9002913,151.1728232,"working",143212,""
1159,"TRUE","LE25165",-33.9018362,151.1783363,"working",143217,""
1160,"TRUE","LE25166",-33.9016155,151.1782386,"working",143223,""
1161,"TRUE","LE25167",-33.901342,151.1781174,"working",143226,""
1162,"TRUE","LE25187",-33.8998394,151.1774852,"working",143243,""
1163,"TRUE","LE25192",-33.8998769,151.1765928,"working",143247,""
1164,"TRUE","LE25199",-33.9001613,151.1757166,"working",143256,""
1165,"TRUE","LE25104",-33.899973,151.1727151,"working",143271,""
1166,"TRUE","LE25140",-33.8999357,151.1785478,"working",145077,""
1167,"TRUE","LE25144",-33.899831,151.1793772,"working",145087,""
1168,"TRUE","LE25153",-33.9016589,151.178854,"working",145101,""
1169,"TRUE","LE34470",-33.8965863,151.1800944,"working",145147,""
1170,"TRUE","LE34469",-33.8968111,151.1802963,"working",145152,""
1171,"TRUE","LE34499",-33.8969076,151.1801576,"working",145162,""
1172,"TRUE","LE34496",-33.8971353,151.179715,"working",145177,""
1173,"TRUE","LE25689",-33.9062477,151.1729949,"working",145187,""
1174,"TRUE","LE25698",-33.9076758,151.1723507,"working",145192,""
1175,"TRUE","LE25709",-33.907683,151.1719697,"working",145208,""
1176,"TRUE","LE25710",-33.9076883,151.1716334,"working",145224,""
1177,"TRUE","LE25884",-33.8911165,151.1765168,"working",145299,""
1178,"TRUE","LE25829",-33.9061508,151.1739919,"working",145317,""
1179,"TRUE","LE25836",-33.9056135,151.1736875,"working",145331,""
1180,"TRUE","LE25816",-33.9068704,151.1751795,"working",145352,""
1181,"TRUE","LE25817",-33.9070044,151.1747552,"working",145358,""
1182,"TRUE","LE25818",-33.9070852,151.1744988,"working",145367,""
1183,"TRUE","LE25813",-33.907503,151.174605,"working",145381,""
1184,"TRUE","LE25805",-33.9075729,151.1741849,"working",145386,""
1185,"TRUE","LE25460",-33.9040371,151.1722867,"working",145392,""
1186,"TRUE","LE25469",-33.9032621,151.1725372,"working",145406,""
1187,"TRUE","LE25803",-33.9076555,151.1736629,"working",145407,""
1188,"TRUE","LE25802",-33.9076587,151.1734135,"working",145411,""
1189,"TRUE","LE25491",-33.9033416,151.1737454,"working",145412,""
1190,"TRUE","LE25801",-33.9076634,151.1730626,"working",145419,""
1191,"TRUE","LE25699",-33.9078765,151.172553,"working",145425,""
1192,"TRUE","LE25680",-33.9081345,151.1725587,"working",145431,""
1193,"TRUE","LE25968",-33.9023094,151.1725968,"working",145444,""
1194,"TRUE","LE25994",-33.9023354,151.1719444,"working",145453,""
1195,"TRUE","LE25413",-33.9017442,151.1757251,"working",145460,""
1196,"TRUE","LE25472",-33.9025687,151.1721972,"working",145464,""
1197,"TRUE","LE25414",-33.9016471,151.1760238,"working",145466,""
1198,"TRUE","LE25438",-33.9051597,151.1734633,"working",145474,""
1199,"TRUE","LE25470",-33.9029436,151.1722419,"working",145479,""
1200,"TRUE","LE19400",-33.908009,151.1799131,"working",145484,""
1201,"TRUE","LE19412",-33.9066619,151.1815657,"working",145489,""
1202,"TRUE","LE25455",-33.9036,151.1715537,"working",145490,""
1203,"TRUE","LE25467",-33.9035535,151.1725396,"working",145492,""
1204,"TRUE","LE19391",-33.906764,151.1813763,"working",145495,""
1205,"TRUE","LE25456",-33.9027377,151.1716569,"working",145500,""
1206,"TRUE","LE19325",-33.9068019,151.1815864,"working",145505,""
1207,"TRUE","LE25489",-33.9036029,151.1739218,"working",145510,""
1208,"TRUE","LE19392",-33.9069272,151.1814229,"working",145512,""
1209,"TRUE","LE25458",-33.9032102,151.1718859,"working",145516,""
1210,"TRUE","LE19393",-33.9071692,151.1813986,"working",145519,""
1211,"TRUE","LE25493",-33.9037894,151.1733615,"working",145525,""
1212,"TRUE","LE19394",-33.9074846,151.1813329,"working",145528,""
1213,"TRUE","LE25645",-33.9081635,151.174921,"working",145537,""
1214,"TRUE","LE25433",-33.9038939,151.172889,"working",145542,""
1215,"TRUE","LE25646",-33.9085148,151.1746517,"working",145544,""
1216,"TRUE","LE19326",-33.906475,151.1818437,"working",145545,""
1217,"TRUE","LE25647",-33.9086628,151.1749154,"working",145550,""
1218,"TRUE","LE19322",-33.9068857,151.1821524,"working",145555,""
1219,"TRUE","LE25465",-33.9042273,151.1728627,"working",145559,""
1220,"TRUE","LE19319",-33.9069823,151.1833916,"working",145568,""
1221,"TRUE","LE25656",-33.9088781,151.1748532,"working",145571,""
1222,"TRUE","LE25435",-33.9045507,151.1731643,"working",145572,""
1223,"TRUE","LE19324",-33.9070086,151.1817241,"held",145576,""
1224,"TRUE","LE25463",-33.9047314,151.1731126,"working",145579,""
1225,"TRUE","LE19323",-33.9070158,151.1818907,"working",145580,""
1226,"TRUE","LE25658",-33.9085938,151.1744178,"working",145584,""
1227,"TRUE","LE19408",-33.9080554,151.1812191,"working",145596,""
1228,"TRUE","LE19413",-33.9085536,151.1811311,"working",145604,""
1229,"TRUE","LE27558",-33.9085655,151.1813652,"working",145611,""
1230,"TRUE","LE25600",-33.9086712,151.1793159,"working",145631,""
1231,"TRUE","LE25201",-33.9087853,151.1789132,"working",145639,""
1232,"TRUE","LE25612",-33.9054051,151.1788448,"working",145645,""
1233,"TRUE","LE19397",-33.9077592,151.180783,"working",145646,""
1234,"TRUE","LE25613",-33.9055527,151.178376,"working",145649,""
1235,"TRUE","LE19396",-33.9077803,151.1810917,"working",145651,""
1236,"TRUE","LE27499",-33.9077997,151.1815091,"working",148010,""
1237,"TRUE","LE19398",-33.907879,151.1803664,"working",148016,""
1238,"TRUE","LE19399",-33.9079254,151.1802043,"working",148025,""
1239,"TRUE","LE19401",-33.9080498,151.1807912,"working",148029,""
1240,"TRUE","LE19404",-33.9084406,151.1801254,"working",148041,""
1241,"TRUE","LE17361",-33.8968113,151.1776433,"working",148189,""
1242,"TRUE","LE17357",-33.8971965,151.1778151,"working",148203,""
1243,"TRUE","LE17359",-33.8972844,151.1775228,"working",148212,""
1244,"TRUE","LE17437",-33.897487,151.1779259,"working",148219,""
1245,"TRUE","LE17438",-33.8975053,151.1775832,"working",148226,""
1246,"TRUE","LE17439",-33.8975657,151.1772273,"working",148233,""
1247,"TRUE","LE19345",-33.9056875,151.1853159,"working",148428,""
1248,"TRUE","LE19346",-33.9057098,151.1855993,"working",148435,""
1249,"TRUE","LE19350",-33.9058545,151.1865306,"working",148438,""
1250,"TRUE","LE19352",-33.9059358,151.1871555,"working",148451,""
1251,"TRUE","LE19353",-33.9060424,151.1875474,"working",148461,""
1252,"TRUE","LE34111",-33.9062293,151.1878412,"working",148467,""
1253,"TRUE","LE34110",-33.9063378,151.1880407,"working",148474,""
1254,"TRUE","LE19349",-33.905823,151.1862858,"working",148483,""
1255,"TRUE","LE24816",-33.9086784,151.1712075,"working",148594,""
1256,"TRUE","LE34436",-33.899353,151.1807221,"working",150779,""
1257,"TRUE","LE34441",-33.8994756,151.1800927,"working",150785,""
1258,"TRUE","LE34443",-33.8995154,151.1795774,"working",150793,""
1259,"TRUE","LE34442",-33.8995422,151.1798027,"working",150807,""
1260,"TRUE","LE25141",-33.9001734,151.1787152,"working",150830,""
1261,"TRUE","LE25139",-33.9001904,151.1786077,"working",150839,""
1262,"TRUE","LE25138",-33.9002242,151.178282,"working",150846,""
1263,"TRUE","LE34444",-33.8995859,151.180114,"working",150854,""
1264,"TRUE","LE24940",-33.8999239,151.1713055,"working",150862,""
1265,"TRUE","LE35042",-33.8997006,151.1806754,"working",150867,""
1266,"TRUE","LE35047",-33.8998604,151.179781,"working",150878,""
1267,"TRUE","LE35046",-33.899887,151.180145,"working",150885,""
1268,"TRUE","LE18327",-33.8994871,151.1793382,"working",150903,""
1269,"TRUE","LE35044",-33.8999193,151.180574,"working",150911,""
1270,"TRUE","LE34981",-33.8997529,151.1822752,"working",150930,""
1271,"TRUE","LE34982",-33.9000093,151.1821896,"working",150936,""
1272,"TRUE","LE34983",-33.9002681,151.1821033,"working",150946,""
1273,"TRUE","LE34985",-33.9007753,151.1820085,"working",150957,""
1274,"TRUE","LE35037",-33.9010895,151.1815676,"working",150978,""
1275,"TRUE","LE34450",-33.8987258,151.1817553,"working",150992,""
1276,"TRUE","LE34422",-33.8988945,151.1819074,"working",150997,""
1277,"TRUE","LE34449",-33.8989603,151.1816778,"working",151004,""
1278,"TRUE","LE34455",-33.8991135,151.1812819,"working",151012,""
1279,"TRUE","LE34421",-33.8991742,151.1821899,"working",151018,""
1280,"TRUE","LE34448",-33.8991922,151.1816022,"working",151024,""
1281,"TRUE","LE34453",-33.8992928,151.1820598,"working",151045,""
1282,"TRUE","LE34420",-33.8993663,151.1823918,"working",151046,""
1283,"TRUE","LE34446",-33.899564,151.1814781,"working",151052,""
1284,"TRUE","LE18875",-33.8912463,151.1883611,"working",151067,""
1285,"TRUE","LE35025",-33.8998619,151.1813777,"working",151071,""
1286,"TRUE","LE35024",-33.9002482,151.1812475,"working",151074,""
1287,"TRUE","LE35023",-33.900552,151.1811451,"working",151081,""
1288,"TRUE","LE35022",-33.9007748,151.1811179,"working",151089,""
1289,"TRUE","LE35039",-33.9009583,151.1810521,"working",151097,""
1290,"TRUE","LE34460",-33.8986769,151.1796966,"working",151104,""
1291,"TRUE","LE34434",-33.8987152,151.1810071,"working",151111,""
1292,"TRUE","LE34459",-33.8987513,151.1799468,"working",151119,""
1293,"TRUE","LE34458",-33.8988223,151.1801848,"working",151127,""
1294,"TRUE","LE34457",-33.8989319,151.1805535,"working",151131,""
1295,"TRUE","LE34435",-33.8990248,151.1808611,"working",151137,""
1296,"TRUE","LE19078",-33.8994423,151.188319,"working",153777,""
1297,"TRUE","LE34632",-33.8996448,151.1880679,"working",153798,""
1298,"TRUE","LE34631",-33.8996611,151.1884031,"working",153806,""
1299,"TRUE","LE34630",-33.8998574,151.1884704,"working",153821,""
1300,"TRUE","LE34629",-33.900136,151.1884529,"working",153830,""
1301,"TRUE","LE34628",-33.9002873,151.1884431,"working",155559,""
1302,"TRUE","LE34624",-33.9002723,151.1881486,"working",155570,""
1303,"TRUE","LE34622",-33.9003547,151.1877824,"working",155598,""
1304,"TRUE","LE34620",-33.9004488,151.1884404,"working",155614,""
1305,"TRUE","LE19233",-33.8987954,151.1873484,"working",155672,""
1306,"TRUE","LE19236",-33.8991279,151.1865377,"working",155687,""
1307,"TRUE","LE19237",-33.8992222,151.1863002,"working",155700,""
1308,"TRUE","LE19227",-33.8993942,151.1865794,"working",155708,""
1309,"TRUE","LE19035",-33.8983962,151.1883211,"working",155718,""
1310,"TRUE","LE35378",-33.8938993,151.1848447,"working",155737,""
1311,"TRUE","LE19075",-33.8988322,151.1881672,"working",155740,""
1312,"TRUE","LE35131",-33.8939582,151.1844729,"working",155744,""
1313,"TRUE","LE35130",-33.8940029,151.1841949,"working",155753,""
1314,"TRUE","LE19080",-33.8989898,151.1885427,"working",155754,""
1315,"TRUE","LE35129",-33.8940483,151.1839203,"working",155762,""
1316,"TRUE","LE19076",-33.8990729,151.1882278,"working",155763,""
1317,"TRUE","LE35236",-33.8941782,151.1849145,"working",155768,""
1318,"TRUE","LE19077",-33.8992334,151.1882674,"working",155770,""
1319,"TRUE","LE34855",-33.8996614,151.1865306,"working",155774,""
1320,"TRUE","LE35127",-33.8944191,151.1840001,"working",155782,""
1321,"TRUE","LE34853",-33.8997194,151.1859409,"working",155784,""
1322,"TRUE","LE35235",-33.8945297,151.1849607,"working",155785,""
1323,"TRUE","LE34854",-33.8997262,151.1860689,"working",155787,""
1324,"TRUE","LE35126",-33.8946364,151.1840468,"working",155791,""
1325,"TRUE","LE35234",-33.8949222,151.185096,"working",155797,""
1326,"TRUE","LE35233",-33.8949645,151.1847457,"working",155808,""
1327,"TRUE","LE35124",-33.8950147,151.1841282,"working",155814,""
1328,"TRUE","LE35123",-33.8952505,151.1841789,"working",155825,""
1329,"TRUE","LE35122",-33.8953982,151.1842085,"working",155831,""
1330,"TRUE","LE34516",-33.8954299,151.1848027,"working",155837,""
1331,"TRUE","LE34579",-33.8956948,151.1848728,"working",155851,""
1332,"TRUE","LE34580",-33.8960779,151.1849722,"working",155863,""
1333,"TRUE","LE34582",-33.8964436,151.1850925,"held",155882,""
1334,"TRUE","LE34576",-33.8964893,151.1852136,"working",155888,""
1335,"TRUE","LE35246",-33.8941014,151.1853622,"working",155895,""
1336,"TRUE","LE35217",-33.8943164,151.1857106,"working",155911,""
1337,"TRUE","LE35244",-33.8944449,151.1854726,"working",155918,""
1338,"TRUE","LE35243",-33.8946905,151.1855304,"working",155921,""
1339,"TRUE","LE35242",-33.8947664,151.1857478,"working",155926,""
1340,"TRUE","LE35379",-33.89381,151.185265,"working",155939,""
1341,"TRUE","LE27557",-33.9087822,151.1813118,"working",157486,""
1342,"TRUE","LE35263",-33.8918479,151.1801563,"working",158287,""
1343,"TRUE","LE35262",-33.8919528,151.179839,"working",158293,""
1344,"TRUE","LE35265",-33.8921771,151.1802042,"working",158301,""
1345,"TRUE","LE35273",-33.8922533,151.1808539,"working",158309,""
1346,"TRUE","LE35260",-33.8922576,151.1796541,"working",158313,""
1347,"TRUE","LE35272",-33.8923645,151.1804828,"working",158324,""
1348,"TRUE","LE35271",-33.8924632,151.1801515,"working",158332,""
1349,"TRUE","LE35258",-33.8925835,151.1797912,"working",158345,""
1350,"TRUE","LE35279",-33.892636,151.1805679,"working",158352,""
1351,"TRUE","LE19402",-33.908288,151.1807465,"working",158358,""
1352,"TRUE","LE19406",-33.9084944,151.1807078,"working",158363,""
1353,"TRUE","LE19416",-33.9087993,151.1803491,"working",158374,""
1354,"TRUE","LE19341",-33.9055604,151.1844075,"working",161235,""
1355,"TRUE","LE19340",-33.9054203,151.1841457,"working",161244,""
1356,"TRUE","LE19339",-33.9055355,151.1837528,"working",161249,""
1357,"TRUE","LE25686",-33.9057809,151.171517,"working",161275,""
1358,"TRUE","LE25687",-33.9058606,151.1718482,"working",161283,""
1359,"TRUE","LE25667",-33.90594,151.1717331,"working",161290,""
1360,"TRUE","LE25688",-33.9059654,151.1722884,"held",161299,""
1361,"TRUE","LE25665",-33.9060597,151.1726858,"working",161301,""
1362,"TRUE","LE25693",-33.9063255,151.1733446,"working",161312,""
1363,"TRUE","LE25694",-33.9065275,151.1732389,"working",161324,""
1364,"TRUE","LE25695",-33.9068863,151.1730328,"working",161330,""
1365,"TRUE","LE25697",-33.9072658,151.172797,"working",161343,""
1366,"TRUE","LE25700",-33.9076704,151.1725456,"working",161349,""
1367,"TRUE","LE18367",-33.897954,151.1778739,"working",161430,""
1368,"TRUE","LE18369",-33.8979856,151.1780739,"working",161436,""
